Date,thermistorDepth,V1
2018-08-02,1.05,20.5779166666667
2018-08-03,0.05,20.8833333333333
2018-08-03,0.3,20.865625
2018-08-03,0.55,20.84
2018-08-03,0.8,20.8160416666667
2018-08-03,1.05,20.8158333333333
2018-08-04,0.05,21.688125
2018-08-04,0.3,21.663125
2018-08-04,0.55,21.6310416666667
2018-08-04,0.8,21.601875
2018-08-04,1.05,21.534375
2018-08-05,0.05,22.281875
2018-08-05,0.3,22.2564583333333
2018-08-05,0.55,22.2133333333333
2018-08-05,0.8,22.1558333333333
2018-08-05,1.05,22.069375
2018-08-06,0.05,22.6629787234043
2018-08-06,0.3,22.4402083333333
2018-08-06,0.55,22.3014583333333
2018-08-06,0.8,22.195625
2018-08-06,1.05,21.9833333333333
2018-08-07,0.05,23.2529166666667
2018-08-07,0.3,22.72
2018-08-07,0.55,22.3945833333333
2018-08-07,0.8,22.1925
2018-08-07,1.05,21.9389583333333
2018-08-08,0.05,23.8177083333333
2018-08-08,0.3,23.3695833333333
2018-08-08,0.55,22.9004166666667
2018-08-08,0.8,22.62625
2018-08-08,1.05,22.374375
2018-08-09,0.05,23.918125
2018-08-09,0.3,23.746875
2018-08-09,0.55,23.3845833333333
2018-08-09,0.8,22.9322916666667
2018-08-09,1.05,22.5002083333333
2018-08-10,0.05,24.7947916666667
2018-08-10,0.3,24.2083333333333
2018-08-10,0.55,23.6764583333333
2018-08-10,0.8,23.2602083333333
2018-08-10,1.05,22.7483333333333
2018-08-11,0.05,25.3314583333333
2018-08-11,0.3,24.881875
2018-08-11,0.55,24.410625
2018-08-11,0.8,23.9047916666667
2018-08-11,1.05,23.203125
2018-08-12,0.05,25.5691666666667
2018-08-12,0.3,25.548125
2018-08-12,0.55,25.508125
2018-08-12,0.8,25.353125
2018-08-12,1.05,25.091875
2018-08-13,0.05,24.7577083333333
2018-08-13,0.3,24.7464583333333
2018-08-13,0.55,24.71875
2018-08-13,0.8,24.70375
2018-08-13,1.05,24.651875
2018-08-14,0.05,22.9710416666667
2018-08-14,0.3,22.950625
2018-08-14,0.55,22.8864583333333
2018-08-14,0.8,22.8560416666667
2018-08-14,1.05,22.8895833333333
2018-08-15,0.05,21.8864583333333
2018-08-15,0.3,21.6929166666667
2018-08-15,0.55,21.4841666666667
2018-08-15,0.8,21.3452083333333
2018-08-15,1.05,21.3941666666667
2018-08-16,0.05,22.4216666666667
2018-08-16,0.3,21.84125
2018-08-16,0.55,21.4139583333333
2018-08-16,0.8,21.301875
2018-08-16,1.05,21.2495833333333
2018-08-17,0.05,23.0604166666667
2018-08-17,0.3,22.8720833333333
2018-08-17,0.55,22.2889583333333
2018-08-17,0.8,21.78875
2018-08-17,1.05,21.56875
2018-08-18,0.05,22.780625
2018-08-18,0.3,22.6460416666667
2018-08-18,0.55,22.4583333333333
2018-08-18,0.8,22.2529166666667
2018-08-18,1.05,22.0235416666667
2018-08-19,0.05,22.4547916666667
2018-08-19,0.3,22.4266666666667
2018-08-19,0.55,22.400625
2018-08-19,0.8,22.3897916666667
2018-08-19,1.05,22.3514583333333
2018-08-20,0.05,20.1360416666667
2018-08-20,0.3,20.1322916666667
2018-08-20,0.55,20.1272916666667
2018-08-20,0.8,20.1245833333333
2018-08-20,1.05,20.2054166666667
2018-08-21,0.05,19.64
2018-08-21,0.3,19.5766666666667
2018-08-21,0.55,19.4453191489362
2018-08-21,0.8,19.3697916666667
2018-08-21,1.05,19.4014583333333
2018-08-22,0.05,19.6633333333333
2018-08-22,0.3,19.6420833333333
2018-08-22,0.55,19.600625
2018-08-22,0.8,19.4375
2018-08-22,1.05,19.3802083333333
2018-08-23,0.05,19.7972916666667
2018-08-23,0.3,19.7885416666667
2018-08-23,0.55,19.7770833333333
2018-08-23,0.8,19.7685416666667
2018-08-23,1.05,19.7566666666667
2018-08-24,0.05,20.4939583333333
2018-08-24,0.3,20.4229166666667
2018-08-24,0.55,20.3664583333333
2018-08-24,0.8,20.335
2018-08-24,1.05,20.28875
2018-08-25,0.05,21.3170833333333
2018-08-25,0.3,21.1229166666667
2018-08-25,0.55,20.919375
2018-08-25,0.8,20.7345833333333
2018-08-25,1.05,20.57
2018-08-26,0.05,20.4975
2018-08-26,0.3,20.4952083333333
2018-08-26,0.55,20.4877083333333
2018-08-26,0.8,20.48125
2018-08-26,1.05,20.4604166666667
2018-08-27,0.05,18.9689583333333
2018-08-27,0.3,18.9666666666667
2018-08-27,0.55,18.9633333333333
2018-08-27,0.8,18.9620833333333
2018-08-27,1.05,19.0304166666667
2018-08-28,0.05,16.6272916666667
2018-08-28,0.3,16.59375
2018-08-28,0.55,16.5664583333333
2018-08-28,0.8,16.56375
2018-08-28,1.05,16.6202083333333
2018-08-29,0.05,16.60125
2018-08-29,0.3,16.5397916666667
2018-08-29,0.55,16.4514583333333
2018-08-29,0.8,16.311875
2018-08-29,1.05,16.3860416666667
2018-08-30,0.05,17.9264583333333
2018-08-30,0.3,17.9152083333333
2018-08-30,0.55,17.8920833333333
2018-08-30,0.8,17.8366666666667
2018-08-30,1.05,17.7508333333333
2018-08-31,0.05,19.4989583333333
2018-08-31,0.3,19.4647916666667
2018-08-31,0.55,19.35125
2018-08-31,0.8,19.30625
2018-08-31,1.05,19.2254166666667
2018-09-01,0.05,19.383125
2018-09-01,0.3,19.36
2018-09-01,0.55,19.254375
2018-09-01,0.8,19.1522916666667
