Date,thermistorDepth,V1
2019-09-14,1.75,7.38708333333333
2019-09-14,3.5,7.37479166666667
2019-09-14,5.25,7.366875
2019-09-14,7,7.35833333333333
2019-09-14,8.75,7.34333333333333
2019-09-14,10.5,7.32375
2019-09-14,12.25,7.30333333333333
2019-09-14,14,7.28854166666667
2019-09-14,15.75,7.269375
2019-09-15,0.05,7.27375
2019-09-15,1.75,7.29583333333333
2019-09-15,3.5,7.27875
2019-09-15,5.25,7.26145833333333
2019-09-15,7,7.23916666666667
2019-09-15,8.75,7.21770833333333
2019-09-15,10.5,7.19270833333333
2019-09-15,12.25,7.16916666666667
2019-09-15,14,7.148125
2019-09-15,15.75,7.12666666666667
2019-09-16,0.05,7.04791666666667
2019-09-16,1.75,7.075625
2019-09-16,3.5,7.07875
2019-09-16,5.25,7.079375
2019-09-16,7,7.07479166666667
2019-09-16,8.75,7.07
2019-09-16,10.5,7.06520833333333
2019-09-16,12.25,7.05541666666667
2019-09-16,14,7.03875
2019-09-16,15.75,7.01333333333333
2019-09-17,0.05,6.65833333333333
2019-09-17,1.75,6.70604166666667
2019-09-17,3.5,6.70729166666667
2019-09-17,5.25,6.70479166666667
2019-09-17,7,6.699375
2019-09-17,8.75,6.6925
2019-09-17,10.5,6.68333333333333
2019-09-17,12.25,6.670625
2019-09-17,14,6.66
2019-09-17,15.75,6.63770833333333
2019-09-18,0.05,6.259375
2019-09-18,1.75,6.28729166666667
2019-09-18,3.5,6.28354166666667
2019-09-18,5.25,6.27041666666667
2019-09-18,7,6.25791666666667
2019-09-18,8.75,6.24625
2019-09-18,10.5,6.23104166666667
2019-09-18,12.25,6.21333333333333
2019-09-18,14,6.193125
2019-09-18,15.75,6.170625
2019-09-19,0.05,5.93222222222222
2019-09-19,1.75,5.98444444444444
2019-09-19,3.5,5.98666666666667
2019-09-19,5.25,5.98
2019-09-19,7,5.94722222222222
2019-09-19,8.75,5.91833333333333
2019-09-19,10.5,5.88916666666667
2019-09-19,12.25,5.84527777777778
2019-09-19,14,5.80944444444444
2019-09-19,15.75,5.78666666666667
2019-09-20,0.05,NA
2019-09-20,1.75,NA
2019-09-20,3.5,NA
2019-09-20,5.25,NA
2019-09-20,7,NA
2019-09-20,8.75,NA
2019-09-20,10.5,NA
2019-09-20,12.25,NA
2019-09-20,14,NA
2019-09-20,15.75,NA
